"Committee on Zoning, Landmarks and Building Standards",2012-09-11 00:00:00,"Cullerton, Timothy M.",present
Committee on Pedestrian and Traffic Safety,2011-10-03 00:00:00,"Balcer, James",absent
Committee on Pedestrian and Traffic Safety,2011-10-03 00:00:00,"Ervin, Jason C.",present
Committee on Pedestrian and Traffic Safety,2011-10-03 00:00:00,"Graham, Deborah L.",present
Committee on Pedestrian and Traffic Safety,2011-10-03 00:00:00,"Mitts, Emma",absent
Committee on Pedestrian and Traffic Safety,2011-10-03 00:00:00,"Silverstein, Debra L.",present
Committee on Pedestrian and Traffic Safety,2011-10-03 00:00:00,"Laurino, Margaret",present
Committee on Pedestrian and Traffic Safety,2011-10-03 00:00:00,"Colon, Rey",absent
Committee on Pedestrian and Traffic Safety,2011-10-03 00:00:00,"Quinn, Marty",present
Committee on Pedestrian and Traffic Safety,2011-10-03 00:00:00,"Sawyer, Roderick T.",present
Committee on Pedestrian and Traffic Safety,2011-10-03 00:00:00,"Munoz, Ricardo",absent
Committee on Pedestrian and Traffic Safety,2011-10-03 00:00:00,"Burns, William D.",present
Committee on Pedestrian and Traffic Safety,2011-10-03 00:00:00,"Brookins, Jr., Howard",absent
Committee on Pedestrian and Traffic Safety,2011-10-03 00:00:00,"Cappleman, James",present
Committee on Pedestrian and Traffic Safety,2012-10-02 00:00:00,"Balcer, James",absent
Committee on Pedestrian and Traffic Safety,2012-10-02 00:00:00,"Ervin, Jason C.",present
Committee on Pedestrian and Traffic Safety,2012-10-02 00:00:00,"Graham, Deborah L.",present
Committee on Pedestrian and Traffic Safety,2012-10-02 00:00:00,"Mitts, Emma",present
Committee on Pedestrian and Traffic Safety,2012-10-02 00:00:00,"Silverstein, Debra L.",absent
Committee on Pedestrian and Traffic Safety,2012-10-02 00:00:00,"Laurino, Margaret",present
Committee on Pedestrian and Traffic Safety,2012-10-02 00:00:00,"Colon, Rey",absent
Committee on Pedestrian and Traffic Safety,2012-10-02 00:00:00,"Quinn, Marty",present
Committee on Pedestrian and Traffic Safety,2012-10-02 00:00:00,"Cappleman, James",present
Committee on Pedestrian and Traffic Safety,2012-10-02 00:00:00,"Harris, Michelle A.",present
Committee on Pedestrian and Traffic Safety,2012-10-02 00:00:00,"Munoz, Ricardo",absent
Committee on Pedestrian and Traffic Safety,2012-10-02 00:00:00,"Burns, William D.",absent
Committee on Pedestrian and Traffic Safety,2012-10-02 00:00:00,"Brookins, Jr., Howard",absent
Committee on Pedestrian and Traffic Safety,2012-10-02 00:00:00,"Sawyer, Roderick T.",absent
Committee on Pedestrian and Traffic Safety,2011-12-12 00:00:00,"Balcer, James",present
Committee on Pedestrian and Traffic Safety,2011-12-12 00:00:00,"Ervin, Jason C.",present
Committee on Pedestrian and Traffic Safety,2011-12-12 00:00:00,"Graham, Deborah L.",present
Committee on Pedestrian and Traffic Safety,2011-12-12 00:00:00,"Mitts, Emma",absent
Committee on Pedestrian and Traffic Safety,2011-12-12 00:00:00,"Silverstein, Debra L.",present
Committee on Pedestrian and Traffic Safety,2011-12-12 00:00:00,"Laurino, Margaret",present
Committee on Pedestrian and Traffic Safety,2011-12-12 00:00:00,"Colon, Rey",absent
Committee on Pedestrian and Traffic Safety,2011-12-12 00:00:00,"Quinn, Marty",present
Committee on Pedestrian and Traffic Safety,2011-12-12 00:00:00,"Sawyer, Roderick T.",present
Committee on Pedestrian and Traffic Safety,2011-12-12 00:00:00,"Munoz, Ricardo",absent
Committee on Pedestrian and Traffic Safety,2011-12-12 00:00:00,"Burns, William D.",present
Committee on Pedestrian and Traffic Safety,2011-12-12 00:00:00,"Brookins, Jr., Howard",absent
Committee on Pedestrian and Traffic Safety,2011-12-12 00:00:00,"Cappleman, James",present
Committee on Pedestrian and Traffic Safety,2011-11-15 00:00:00,"Balcer, James",absent
Committee on Pedestrian and Traffic Safety,2011-11-15 00:00:00,"Ervin, Jason C.",absent
Committee on Pedestrian and Traffic Safety,2011-11-15 00:00:00,"Graham, Deborah L.",absent
Committee on Pedestrian and Traffic Safety,2011-11-15 00:00:00,"Mitts, Emma",absent
Committee on Pedestrian and Traffic Safety,2011-11-15 00:00:00,"Silverstein, Debra L.",present
Committee on Pedestrian and Traffic Safety,2011-11-15 00:00:00,"Laurino, Margaret",present
Committee on Pedestrian and Traffic Safety,2011-11-15 00:00:00,"Colon, Rey",absent
Committee on Pedestrian and Traffic Safety,2011-11-15 00:00:00,"Quinn, Marty",present
Committee on Pedestrian and Traffic Safety,2011-11-15 00:00:00,"Cappleman, James",absent
Committee on Pedestrian and Traffic Safety,2011-11-15 00:00:00,"Munoz, Ricardo",absent
Committee on Pedestrian and Traffic Safety,2011-11-15 00:00:00,"Burns, William D.",absent
Committee on Pedestrian and Traffic Safety,2011-11-15 00:00:00,"Brookins, Jr., Howard",present
Committee on Pedestrian and Traffic Safety,2011-11-15 00:00:00,"Sawyer, Roderick T.",absent
Committee on Pedestrian and Traffic Safety,2012-06-04 00:00:00,"Balcer, James",absent
Committee on Pedestrian and Traffic Safety,2012-06-04 00:00:00,"Ervin, Jason C.",present
Committee on Pedestrian and Traffic Safety,2012-06-04 00:00:00,"Graham, Deborah L.",absent
Committee on Pedestrian and Traffic Safety,2012-06-04 00:00:00,"Mitts, Emma",absent
Committee on Pedestrian and Traffic Safety,2012-06-04 00:00:00,"Silverstein, Debra L.",present
Committee on Pedestrian and Traffic Safety,2012-06-04 00:00:00,"Laurino, Margaret",present
Committee on Pedestrian and Traffic Safety,2012-06-04 00:00:00,"Colon, Rey",present
Committee on Pedestrian and Traffic Safety,2012-06-04 00:00:00,"Quinn, Marty",present
Committee on Pedestrian and Traffic Safety,2012-06-04 00:00:00,"Cappleman, James",absent
Committee on Pedestrian and Traffic Safety,2012-06-04 00:00:00,"Harris, Michelle A.",present
Committee on Pedestrian and Traffic Safety,2012-06-04 00:00:00,"Munoz, Ricardo",absent
Committee on Pedestrian and Traffic Safety,2012-06-04 00:00:00,"Burns, William D.",absent
Committee on Pedestrian and Traffic Safety,2012-06-04 00:00:00,"Brookins, Jr., Howard",absent
Committee on Pedestrian and Traffic Safety,2012-06-04 00:00:00,"Sawyer, Roderick T.",absent
Committee on Pedestrian and Traffic Safety,2014-10-28 00:00:00,"Balcer, James",absent
Committee on Pedestrian and Traffic Safety,2014-10-28 00:00:00,"Ervin, Jason C.",present
Committee on Pedestrian and Traffic Safety,2014-10-28 00:00:00,"Graham, Deborah L.",present
Committee on Pedestrian and Traffic Safety,2014-10-28 00:00:00,"Mitts, Emma",present
Committee on Pedestrian and Traffic Safety,2014-10-28 00:00:00,"Burnett, Jr., Walter",present
Committee on Pedestrian and Traffic Safety,2014-10-28 00:00:00,"Silverstein, Debra L.",present
Committee on Pedestrian and Traffic Safety,2014-10-28 00:00:00,"Colon, Rey",absent
Committee on Pedestrian and Traffic Safety,2014-10-28 00:00:00,"Quinn, Marty",absent
Committee on Pedestrian and Traffic Safety,2014-10-28 00:00:00,"Mell, Deborah",present
Committee on Pedestrian and Traffic Safety,2014-10-28 00:00:00,"Sawyer, Roderick T.",present
Committee on Pedestrian and Traffic Safety,2014-10-28 00:00:00,"Munoz, Ricardo",absent
Committee on Pedestrian and Traffic Safety,2014-10-28 00:00:00,"Burns, William D.",absent
Committee on Pedestrian and Traffic Safety,2014-10-28 00:00:00,"Brookins, Jr., Howard",absent
Committee on Pedestrian and Traffic Safety,2014-10-28 00:00:00,"Cappleman, James",absent
Committee on Pedestrian and Traffic Safety,2012-04-11 00:00:00,"Balcer, James",present
Committee on Pedestrian and Traffic Safety,2012-04-11 00:00:00,"Ervin, Jason C.",present
Committee on Pedestrian and Traffic Safety,2012-04-11 00:00:00,"Graham, Deborah L.",absent
Committee on Pedestrian and Traffic Safety,2012-04-11 00:00:00,"Mitts, Emma",absent
Committee on Pedestrian and Traffic Safety,2012-04-11 00:00:00,"Silverstein, Debra L.",present
Committee on Pedestrian and Traffic Safety,2012-04-11 00:00:00,"Laurino, Margaret",present
Committee on Pedestrian and Traffic Safety,2012-04-11 00:00:00,"Colon, Rey",present
Committee on Pedestrian and Traffic Safety,2012-04-11 00:00:00,"Quinn, Marty",present
Committee on Pedestrian and Traffic Safety,2012-04-11 00:00:00,"Sawyer, Roderick T.",present
Committee on Pedestrian and Traffic Safety,2012-04-11 00:00:00,"Harris, Michelle A.",present
Committee on Pedestrian and Traffic Safety,2012-04-11 00:00:00,"Munoz, Ricardo",present
Committee on Pedestrian and Traffic Safety,2012-04-11 00:00:00,"Burns, William D.",present
Committee on Pedestrian and Traffic Safety,2012-04-11 00:00:00,"Brookins, Jr., Howard",present
Committee on Pedestrian and Traffic Safety,2012-04-11 00:00:00,"Mell, Richard F.",present
Committee on Pedestrian and Traffic Safety,2012-04-11 00:00:00,"Cappleman, James",present
Committee on Pedestrian and Traffic Safety,2011-10-31 00:00:00,"Balcer, James",absent
Committee on Pedestrian and Traffic Safety,2011-10-31 00:00:00,"Ervin, Jason C.",present
Committee on Pedestrian and Traffic Safety,2011-10-31 00:00:00,"Graham, Deborah L.",present
Committee on Pedestrian and Traffic Safety,2011-10-31 00:00:00,"Mitts, Emma",present
Committee on Pedestrian and Traffic Safety,2011-10-31 00:00:00,"Silverstein, Debra L.",present
Committee on Pedestrian and Traffic Safety,2011-10-31 00:00:00,"Laurino, Margaret",present
Committee on Pedestrian and Traffic Safety,2011-10-31 00:00:00,"Colon, Rey",present
Committee on Pedestrian and Traffic Safety,2011-10-31 00:00:00,"Quinn, Marty",absent
Committee on Pedestrian and Traffic Safety,2011-10-31 00:00:00,"Sawyer, Roderick T.",present
Committee on Pedestrian and Traffic Safety,2011-10-31 00:00:00,"Munoz, Ricardo",absent
Committee on Pedestrian and Traffic Safety,2011-10-31 00:00:00,"Burns, William D.",present
Committee on Pedestrian and Traffic Safety,2011-10-31 00:00:00,"Brookins, Jr., Howard",absent
Committee on Pedestrian and Traffic Safety,2011-10-31 00:00:00,"Cappleman, James",present
Committee on Pedestrian and Traffic Safety,2012-02-09 00:00:00,"Balcer, James",present
Committee on Pedestrian and Traffic Safety,2012-02-09 00:00:00,"Ervin, Jason C.",present
Committee on Pedestrian and Traffic Safety,2012-02-09 00:00:00,"Graham, Deborah L.",present
Committee on Pedestrian and Traffic Safety,2012-02-09 00:00:00,"Mitts, Emma",present
Committee on Pedestrian and Traffic Safety,2012-02-09 00:00:00,"Silverstein, Debra L.",present
Committee on Pedestrian and Traffic Safety,2012-02-09 00:00:00,"Laurino, Margaret",present
Committee on Pedestrian and Traffic Safety,2012-02-09 00:00:00,"Colon, Rey",absent
Committee on Pedestrian and Traffic Safety,2012-02-09 00:00:00,"Quinn, Marty",present
Committee on Pedestrian and Traffic Safety,2012-02-09 00:00:00,"Sawyer, Roderick T.",present
Committee on Pedestrian and Traffic Safety,2012-02-09 00:00:00,"Munoz, Ricardo",absent
Committee on Pedestrian and Traffic Safety,2012-02-09 00:00:00,"Burns, William D.",present
Committee on Pedestrian and Traffic Safety,2012-02-09 00:00:00,"Brookins, Jr., Howard",absent
Committee on Pedestrian and Traffic Safety,2012-02-09 00:00:00,"Cappleman, James",present
Committee on Pedestrian and Traffic Safety,2012-07-23 00:00:00,"Balcer, James",absent
Committee on Pedestrian and Traffic Safety,2012-07-23 00:00:00,"Ervin, Jason C.",present
Committee on Pedestrian and Traffic Safety,2012-07-23 00:00:00,"Graham, Deborah L.",present
Committee on Pedestrian and Traffic Safety,2012-07-23 00:00:00,"Mitts, Emma",absent
Committee on Pedestrian and Traffic Safety,2012-07-23 00:00:00,"Silverstein, Debra L.",present
Committee on Pedestrian and Traffic Safety,2012-07-23 00:00:00,"Laurino, Margaret",present
Committee on Pedestrian and Traffic Safety,2012-07-23 00:00:00,"Colon, Rey",absent
Committee on Pedestrian and Traffic Safety,2012-07-23 00:00:00,"Quinn, Marty",absent
Committee on Pedestrian and Traffic Safety,2012-07-23 00:00:00,"Sawyer, Roderick T.",present
Committee on Pedestrian and Traffic Safety,2012-07-23 00:00:00,"Munoz, Ricardo",absent
Committee on Pedestrian and Traffic Safety,2012-07-23 00:00:00,"Burns, William D.",present
Committee on Pedestrian and Traffic Safety,2012-07-23 00:00:00,"Brookins, Jr., Howard",absent
Committee on Pedestrian and Traffic Safety,2012-07-23 00:00:00,"Cappleman, James",absent
Committee on Pedestrian and Traffic Safety,2012-01-12 00:00:00,"Balcer, James",absent
Committee on Pedestrian and Traffic Safety,2012-01-12 00:00:00,"Ervin, Jason C.",absent
Committee on Pedestrian and Traffic Safety,2012-01-12 00:00:00,"Graham, Deborah L.",absent
Committee on Pedestrian and Traffic Safety,2012-01-12 00:00:00,"Mitts, Emma",absent
Committee on Pedestrian and Traffic Safety,2012-01-12 00:00:00,"Silverstein, Debra L.",absent
Committee on Pedestrian and Traffic Safety,2012-01-12 00:00:00,"Laurino, Margaret",present
Committee on Pedestrian and Traffic Safety,2012-01-12 00:00:00,"Colon, Rey",absent
Committee on Pedestrian and Traffic Safety,2012-01-12 00:00:00,"Quinn, Marty",present
Committee on Pedestrian and Traffic Safety,2012-01-12 00:00:00,"Sawyer, Roderick T.",present
Committee on Pedestrian and Traffic Safety,2012-01-12 00:00:00,"Munoz, Ricardo",absent
Committee on Pedestrian and Traffic Safety,2012-01-12 00:00:00,"Burns, William D.",absent
Committee on Pedestrian and Traffic Safety,2012-01-12 00:00:00,"Brookins, Jr., Howard",absent
Committee on Pedestrian and Traffic Safety,2012-01-12 00:00:00,"Cappleman, James",absent
Committee on Pedestrian and Traffic Safety,2011-09-07 00:00:00,"Balcer, James",present
Committee on Pedestrian and Traffic Safety,2011-09-07 00:00:00,"Ervin, Jason C.",present
Committee on Pedestrian and Traffic Safety,2011-09-07 00:00:00,"Graham, Deborah L.",present
Committee on Pedestrian and Traffic Safety,2011-09-07 00:00:00,"Mitts, Emma",present
Committee on Pedestrian and Traffic Safety,2011-09-07 00:00:00,"Silverstein, Debra L.",present
Committee on Pedestrian and Traffic Safety,2011-09-07 00:00:00,"Laurino, Margaret",present
Committee on Pedestrian and Traffic Safety,2011-09-07 00:00:00,"Colon, Rey",present
Committee on Pedestrian and Traffic Safety,2011-09-07 00:00:00,"Quinn, Marty",present
Committee on Pedestrian and Traffic Safety,2011-09-07 00:00:00,"Sawyer, Roderick T.",present
Committee on Pedestrian and Traffic Safety,2011-09-07 00:00:00,"Harris, Michelle A.",present
Committee on Pedestrian and Traffic Safety,2011-09-07 00:00:00,"Munoz, Ricardo",present
Committee on Pedestrian and Traffic Safety,2011-09-07 00:00:00,"Burns, William D.",present
Committee on Pedestrian and Traffic Safety,2011-09-07 00:00:00,"Brookins, Jr., Howard",present
Committee on Pedestrian and Traffic Safety,2011-09-07 00:00:00,"Mell, Richard F.",present
Committee on Pedestrian and Traffic Safety,2011-09-07 00:00:00,"Cappleman, James",present
Committee on Pedestrian and Traffic Safety,2015-05-05 00:00:00,"Balcer, James",present
Committee on Pedestrian and Traffic Safety,2015-05-05 00:00:00,"Ervin, Jason C.",present
Committee on Pedestrian and Traffic Safety,2015-05-05 00:00:00,"Graham, Deborah L.",present
Committee on Pedestrian and Traffic Safety,2015-05-05 00:00:00,"Mitts, Emma",present
Committee on Pedestrian and Traffic Safety,2015-05-05 00:00:00,"Silverstein, Debra L.",present
Committee on Pedestrian and Traffic Safety,2015-05-05 00:00:00,"Burnett, Jr., Walter",present
